sysname,chassis,source_ip,l2vpn,service_id,service_name,customer_id,sap,ingress_qos_id,egress_qos_id,buffer_min,buffer_max,resv_min,resv_max
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,249092,S10S11-MME,1,9/2/5,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,249094,249094,1,1/2/24,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,249094,249094,1,9/2/6,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,249096,249096,1,2/1/12,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,1/1/6,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,2/1/4,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,2/1/18,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,2/1/21,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,7/2/20,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,10/1/15,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259002,259002,2,10/2/1,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259003,259003,2,1/1/5,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259003,259003,2,1/2/21,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259003,259003,2,2/1/3,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259003,259003,2,2/1/16,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259003,259003,2,9/1/8,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259003,259003,2,9/1/11,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259004,RVPLS-SGSN-AGCA-GA,2,9/1/4,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,259033,LineasExpand,2,7/1/7,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279002,279002,2,3/2/9,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279002,279002,2,3/2/10,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279002,279002,2,3/2/55,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279002,279002,2,3/2/56,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279002,279002,2,3/2/57,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279021,279021,2,3/2/50,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279021,279021,2,3/2/51,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279027,279027,2,1/1/10,2021,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279032,279032,2,1/1/18,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279033,279033,2,1/1/19,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279034,279034,2,1/1/20,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279035,VPLS service-794 TOLBUE-MEX9295-SB (10.190.3.155),2,1/1/23,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279036,279036,2,1/1/22,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279037,VPLS service-795 TOLBUE-MEX9295-SB (10.190.3.155),2,1/1/21,40,40,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279040,VPLS service-791 TOLBUE-MEX9295-SB (10.190.3.155),2,1/1/24,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279041,279041,2,1/2/1,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279042,279042,2,1/2/2,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279043,279043,2,1/2/3,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279044,279044,2,1/2/4,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279045,279045,2,1/2/5,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279046,279046,2,1/2/6,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279047,279047,2,1/2/7,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279048,279048,2,1/2/8,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279049,279049,2,1/2/9,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279050,279050,2,1/2/10,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279051,279051,2,1/2/11,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279052,279052,2,1/2/12,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279053,279053,2,1/2/13,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279054,279054,2,1/2/14,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279055,279055,2,1/2/15,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279056,279056,2,1/2/16,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279057,279057,2,1/2/17,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279058,279058,2,1/2/18,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279059,279059,2,1/2/19,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279084,279084,2,2/1/23,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279084,279084,2,3/1/48,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,2/2/15,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,3/1/11,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,3/1/17,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,3/1/47,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,3/2/32,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,3/2/33,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,7/1/24,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,7/2/8,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,7/2/18,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279086,rvpls-OYM,2,10/2/18,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279091,279091,2,1/1/2,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279091,279091,2,1/1/3,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279091,279091,2,10/2/6,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,279091,279091,2,10/2/9,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,299075,VPLS service-NASTAR,2,3/2/8,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,299092,299092,2,2/1/9,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,299092,299092,2,7/2/19,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,299140,299140,2,3/2/53,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,299151,299151,2,9/1/18,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,epipe,524010,lineas_expands_IHSS_Toluca-MTY,2,7/2/7,40,40,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,epipe,524014,lineas_expands_IHSS_Toluca-GDL,2,7/2/6,40,40,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-SB,7450,10.190.3.155,vpls,90004020,To-MEX-9295-02_1-Gestion MW,2,9/2/3,1,1,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,100,rvpls-100,2,2/1/5,50,50,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,100,rvpls-100,2,2/1/6,50,50,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,229017,229017,2,2/2/8,10,10,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,229080,vpls-To-SERVER-CIENA,2,2/2/20,10,10,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,229106,229106,2,5/2/6,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,249012,VPN_SSL,1,2/2/7,10,10,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,249091,S10S11-MME,1,6/2/1,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,249091,S10S11-MME,1,6/2/2,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,289811,RADIUS,2,2/2/6,10,10,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,299990,299990,2,2/2/16,10,10,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,299990,299990,2,2/2/17,10,10,,,,
TOLBUE-MEX9295-EA,7750,10.190.3.156,vpls,299990,299990,2,2/2/18,10,10,,,,
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,100,rvpls-100,2,2/1/5,50,50,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,100,rvpls-100,2,2/1/6,50,50,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,229080,vpls-To-SERVER-CIENA,2,2/2/7,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,229106,229106,2,5/2/6,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,249012,VPN_SSL,2,2/2/4,10,10,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,249092,S10S11-MME,1,5/2/1,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,249092,S10S11-MME,1,5/2/2,2000,2000,25.00,25.00,30.00,30.00
TOLBUE-MEX9295-EB,7750,10.190.3.157,vpls,289811,RADIUS,2,2/2/2,10,10,25.00,25.00,30.00,30.00
CANMTX-ROO8018-EB,7750,10.190.3.18,vpls,100,rvpls-100,2,2/1/7,50,50,25.00,25.00,30.00,30.00
CANMTX-ROO8018-EB,7750,10.190.3.18,vpls,100,rvpls-100,2,2/1/8,50,50,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228100,PTN-ADMIN,2,1/1/2,10,10,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228105,vpls-Physical_sec_oym,2,1/1/11,3000,3000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228106,Blaulabs_EM,2,1/1/10,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228106,Blaulabs_EM,2,1/2/19,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228106,Blaulabs_EM,2,1/2/20,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228106,Blaulabs_EM,2,1/2/21,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228106,Blaulabs_EM,2,1/2/22,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228106,Blaulabs_EM,2,1/2/23,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,228110,O&M_SSU_2000,2,1/2/16,10,10,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,231000,VPLS-MGMT-12e,1,1/1/1,10,10,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248106,248106,2,2/1/12,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248107,248107,2,2/1/13,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248107,248107,2,2/1/14,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248107,248107,2,2/1/15,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248107,248107,2,2/1/16,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248108,248108,2,1/1/20,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248108,248108,2,1/1/21,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248108,248108,2,1/1/23,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248108,248108,2,2/1/17,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248108,248108,2,2/1/18,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,248108,248108,2,2/1/19,2000,2000,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,300100,To-MONITOREO-FOM,2,1/2/17,1,1,25.00,25.00,30.00,30.00
CANMTX-ROO8018-SA,7450,10.190.3.19,vpls,90004020,To-ROO-8018-02_1-Gestion MW,2,1/1/7,3000,3000,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,200,rvpls-200,2,4/2/24,40,40,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,200,rvpls-200,2,5/2/24,40,40,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,204092,204092,2,2/1/16,1,1,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209001,209001,2,1/2/11,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209002,209002,2,2/1/14,1,1,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209003,209003,2,2/1/15,1,1,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209004,209004,2,1/2/10,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209041,IuPS_3_RNC95,2,1/2/1,2000,2000,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209042,IuPS_4_RNC95,2,1/2/3,2000,2000,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209043,IuPS_5_RNC95,2,1/2/4,2000,2000,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,209044,IuPS_6_RNC95,2,1/2/5,2000,2000,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,215001,215001,2,2/1/53,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,215002,215002,2,2/1/54,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,215003,215003,2,2/1/55,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229031,229031,2,2/1/46,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229040,SBC GESTION-SERVER-HPDL380,2,5/1/23,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229053,To-CIENA-O&M-3,2,2/1/58,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229054,To-CIENA-O&M-2,2,2/1/57,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229058,VPLS service-924 TLALNE-MEX9226-SA (10.190.3.209),1,2/1/7,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229081,vpls-To-CIENA-ZURI,2,2/1/50,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229100,ABIS10,2,5/2/1,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229101,ABIS11,2,5/2/2,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229102,ABIS12,2,5/2/3,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229103,ABIS13,2,5/2/4,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229104,GB-SIGNALING2,2,5/2/5,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229105,229105,2,5/2/6,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229106,A_SIGNALING2,2,5/2/7,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229107,A-INTERFACE6,2,5/2/8,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229108,229108,2,5/2/9,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229109,ABIS9,2,5/2/10,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229111,GSM-PICOCELL,2,5/2/12,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229112,GSM-PICOCELL-C,2,5/2/18,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229113,229113,2,5/2/19,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229115,SIP_Load_Balancers_2,2,8/1/1,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229115,SIP_Load_Balancers_2,2,8/1/8,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229116,SIP_Load_Balancers_O&M,2,8/1/9,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229142,SERVIDOR-CIENA,2,2/1/51,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229217,229217,2,2/2/5,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229370,229370,2,5/1/16,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229525,229525,2,6/2/1,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229526,229526,2,6/2/2,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229630,229630,2,5/1/12,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229704,229704,2,8/2/24,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229705,229705,2,8/2/23,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229706,229706,2,8/2/21,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229707,229707,2,8/2/22,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229716,229716,2,8/2/13,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229716,229716,2,8/2/17,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229717,229717,2,8/2/14,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229717,229717,2,8/2/18,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229718,229718,2,8/2/16,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229718,229718,2,8/2/20,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229719,229719,2,8/2/15,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229719,229719,2,8/2/19,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229720,OYM-SBC-SONUS-TLA,2,8/2/9,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229721,BM-SBC-SONUS-TLA,2,8/2/10,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229722,ETH0-O&M-Signaling-SmartNumbering-TLA,2,8/2/7,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229723,ILO-Media-SmartNumbering-TLA,2,8/2/6,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229724,ETH0-O&M-Media-SmartNumbering-TLA,2,8/2/8,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229726,Signaling-IXC-SS7-TLA,2,5/1/24,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229727,Signaling-IXC-SIP-TLA,2,8/2/2,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229727,Signaling-IXC-SIP-TLA,2,8/2/3,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229730,To-IPClock-EA-Cey-OyM,2,8/1/2,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229731,To-IPClock-EA-Cey-3G-1,2,8/1/3,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229732,To-IPClock-EA-Cey-3G-2,2,8/1/4,2000,2000,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229733,To-IPClock-EA-Cey-LTE-1,2,8/1/5,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229734,To-IPClock-EA-Cey-LTE-2,2,8/1/6,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229735,Mgmt-Lumos-Spirent,2,1/2/19,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229735,Mgmt-Lumos-Spirent,2,1/2/23,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229958,Blaulabs_EMs,2,8/1/16,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229958,Blaulabs_EMs,2,8/1/17,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229958,Blaulabs_EMs,2,8/1/18,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229958,Blaulabs_EMs,2,8/1/19,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,229958,Blaulabs_EMs,2,8/1/20,1,1,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,239005,VPLS-MGMT-12e,2,2/1/59,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,239005,VPLS-MGMT-12e,2,2/1/60,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,249015,REDSHIFT-O&M,2,2/1/11,10,10,,,,
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,279012,279012,2,1/1/9,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,279012,279012,2,1/1/10,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,279012,279012,2,1/1/14,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,279012,279012,2,1/1/15,10,10,25.00,25.00,30.00,30.00
TLALNE-MEX9226-SA,7450,10.190.3.209,vpls,279012,279012,2,1/2/20,10,10,25.00,25.00,30.00,30.00
